county,agency_name,ORI,offense,cases_reported,cases_cleared,data_year
Gloucester,"Franklin Township, Gloucester County Police Department",NJ0080500,homicide,0,0,2017
Gloucester,Glassboro Police Department,NJ0080600,homicide,1,1,2017
Gloucester,"Greenwich Township, Gloucester County Police Department",NJ0080700,homicide,0,0,2017
Gloucester,Harrison Township Police Department,NJ0080800,homicide,0,0,2017
Gloucester,Logan Township Police Department,NJ0080900,homicide,0,0,2017
Gloucester,Mantua Township Police Department,NJ0081000,homicide,0,0,2017
Gloucester,Monroe Township Police Department,NJ0081100,homicide,0,0,2017
Gloucester,National Park Police Department,NJ0081200,homicide,0,0,2017
Gloucester,Newfield Police Department,NJ0081300,homicide,0,0,2017
Gloucester,Paulsboro Police Department,NJ0081400,homicide,1,1,2017
Gloucester,Pitman Police Department,NJ0081500,homicide,0,0,2017
Gloucester,South Harrison Township Police Department,NJ0081600,homicide,0,0,2017
Gloucester,Swedesboro Police Department,NJ0081700,homicide,0,1,2017
Gloucester,"Washington Township, Gloucester County Police Department",NJ0081800,homicide,0,0,2017
Gloucester,Wenonah Police Department,NJ0081900,homicide,0,0,2017
Gloucester,West Deptford Township Police Department,NJ0082000,homicide,0,0,2017
Gloucester,Westville Police Department,NJ0082100,homicide,0,0,2017
Gloucester,Woodbury Police Department,NJ0082200,homicide,1,0,2017
Bergen,State Police: Bergen County,NJ002SP00,homicide,0,0,2017
Burlington,Beverly Police Department,NJ0030200,homicide,0,0,2017
Burlington,Bordentown Police Department,NJ0030300,homicide,0,0,2017
Burlington,Bordentown Township Police Department,NJ0030400,homicide,0,0,2017
Burlington,Burlington Police Department,NJ0030500,homicide,2,1,2017
Burlington,Burlington Township Police Department,NJ0030600,homicide,1,1,2017
Burlington,Chesterfield Township Police Department,NJ0030700,homicide,0,0,2017
Burlington,Cinnaminson Township Police Department,NJ0030800,homicide,0,0,2017
Burlington,Delanco Township Police Department,NJ0030900,homicide,0,0,2017
Burlington,Delran Township Police Department,NJ0031000,homicide,0,0,2017
Burlington,Eastampton Township Police Department,NJ0031100,homicide,0,0,2017
Burlington,Edgewater Park Township Police Department,NJ0031200,homicide,0,0,2017
Burlington,Evesham Township Police Department,NJ0031300,homicide,0,0,2017
Burlington,Florence Township Police Department,NJ0031500,homicide,0,0,2017
Burlington,Willingboro Township Police Department,NJ0031700,homicide,3,1,2017
Burlington,Lumberton Township Police Department,NJ0031800,homicide,0,0,2017
Burlington,"Mansfield Township, Burlington County Police Department",NJ0031900,homicide,0,0,2017
Burlington,Maple Shade Township Police Department,NJ0032000,homicide,3,0,2017
Burlington,Medford Township Police Department,NJ0032100,homicide,0,0,2017
Burlington,Medford Lakes Police Department,NJ0032200,homicide,0,0,2017
Warren,Lopatcong Township Police Department,NJ0211500,homicide,0,0,2017
Warren,"Mansfield Township, Warren County Police Department",NJ0211600,homicide,0,0,2017
Warren,Oxford Township Police Department,NJ0211700,homicide,0,0,2017
Warren,Phillipsburg Police Department,NJ0211900,homicide,0,0,2017
Warren,Pohatcong Township Police Department,NJ0212000,homicide,0,0,2017
Warren,Washington Police Department,NJ0212100,homicide,0,0,2017
Warren,"Washington Township, Warren County Police Department",NJ0212200,homicide,0,0,2017
Warren,State Police: Warren County,NJ021SP00,homicide,1,1,2017
Essex,Newark Police Department,NJNPD0000,homicide,77,12,2017
Bergen,Palisades Interstate Parkway,NJNPIPP00,homicide,0,0,2017
,Port Authority of New York and New Jersey,NJNYPOA00,homicide,0,0,2017
Atlantic,Atlantic County Sheriff's Office,NJ0010000,homicide,0,0,2017
Atlantic,Absecon Police Department,NJ0010100,homicide,1,0,2017
Atlantic,Atlantic City Police Department,NJ0010200,homicide,13,4,2017
Atlantic,Brigantine Police Department,NJ0010300,homicide,0,0,2017
Atlantic,Buena Police Department,NJ0010400,homicide,2,0,2017
Atlantic,Egg Harbor City Police Department,NJ0010700,homicide,0,0,2017
Atlantic,Egg Harbor Township Police Department,NJ0010800,homicide,1,1,2017
Atlantic,Galloway Township Police Department,NJ0011100,homicide,0,0,2017
Atlantic,"Hamilton Township, Atlantic County Police Department",NJ0011200,homicide,2,1,2017
Passaic,Prospect Park Police Department,NJ0161000,homicide,0,0,2017
Passaic,Ringwood Police Department,NJ0161100,homicide,1,1,2017
Passaic,Totowa Police Department,NJ0161200,homicide,0,0,2017
Passaic,Wanaque Police Department,NJ0161300,homicide,0,0,2017
Passaic,Wayne Township Police Department,NJ0161400,homicide,1,1,2017
Passaic,West Milford Township Police Department,NJ0161500,homicide,0,0,2017
Passaic,Woodland Park Police Department,NJ0161600,homicide,0,0,2017
Passaic,William Paterson University,NJ0161700,homicide,0,0,2017
Passaic,State Police: Passaic County,NJ016SP00,homicide,0,0,2017
Salem,Salem County Sheriff's Office,NJ0170000,homicide,0,0,2017
Salem,Elmer Police Department,NJ0170200,homicide,0,0,2017
Salem,Elsinboro Township Police Department,NJ0170300,homicide,0,0,2017
Salem,Lower Alloways Creek Township Police Department,NJ0170400,homicide,0,0,2017
Salem,Pennsville Township Police Department,NJ0170500,homicide,1,1,2017
Salem,Penns Grove Police Department,NJ0170800,homicide,1,0,2017
Salem,Salem Police Department,NJ0171200,homicide,1,1,2017
Salem,Carney's Point Township Police Department,NJ0171300,homicide,0,0,2017
Salem,Woodstown Police Department,NJ0171500,homicide,0,0,2017
Salem,State Police: Salem County,NJ017SP00,homicide,0,0,2017
Somerset,Somerset County Sheriff's Office,NJ0180000,homicide,0,0,2017
Morris,Montville Township Police Department,NJ0142100,homicide,0,0,2017
Morris,Morris Township Police Department,NJ0142200,homicide,0,0,2017
Morris,Morris Plains Police Department,NJ0142300,homicide,1,0,2017
Morris,Morristown Police Department,NJ0142400,homicide,0,0,2017
Morris,Mountain Lakes Police Department,NJ0142500,homicide,0,0,2017
Morris,Mount Arlington Police Department,NJ0142600,homicide,0,0,2017
Morris,Mount Olive Township Police Department,NJ0142700,homicide,0,0,2017
Morris,Netcong Police Department,NJ0142800,homicide,0,0,2017
Morris,Parsippany-Troy Hills Township Police Department,NJ0142900,homicide,0,0,2017
Morris,Long Hill Township Police Department,NJ0143000,homicide,0,0,2017
Morris,Pequannock Township Police Department,NJ0143100,homicide,0,0,2017
Morris,Randolph Township Police Department,NJ0143200,homicide,0,0,2017
Morris,Riverdale Police Department,NJ0143300,homicide,0,0,2017
Morris,Rockaway Police Department,NJ0143400,homicide,0,0,2017
Morris,Rockaway Township Police Department,NJ0143500,homicide,1,1,2017
Morris,Roxbury Township Police Department,NJ0143600,homicide,0,0,2017
Morris,"Washington Township, Morris County Police Department",NJ0143800,homicide,0,0,2017
Morris,Wharton Police Department,NJ0143900,homicide,0,0,2017
Morris,Park Police: Morris County,NJ0149100,homicide,0,0,2017
Morris,State Police: Morris County,NJ014SP00,homicide,0,0,2017
Monmouth,Matawan Police Department,NJ0132900,homicide,0,0,2017
Monmouth,Aberdeen Township Police Department,NJ0133000,homicide,0,0,2017
Monmouth,Middletown Township Police Department,NJ0133100,homicide,0,0,2017
Monmouth,Monmouth Beach Police Department,NJ0133300,homicide,0,0,2017
Monmouth,Neptune Township Police Department,NJ0133400,homicide,3,1,2017
Monmouth,Neptune City Police Department,NJ0133500,homicide,0,1,2017
Monmouth,Tinton Falls Police Department,NJ0133600,homicide,0,0,2017
Monmouth,"Ocean Township, Monmouth County Police Department",NJ0133700,homicide,1,1,2017
Monmouth,Oceanport Police Department,NJ0133800,homicide,0,0,2017
Monmouth,Hazlet Township Police Department,NJ0133900,homicide,0,0,2017
Monmouth,Red Bank Police Department,NJ0134000,homicide,0,0,2017
Monmouth,Rumson Police Department,NJ0134200,homicide,0,0,2017
Monmouth,Sea Bright Police Department,NJ0134300,homicide,0,0,2017
Monmouth,Sea Girt Police Department,NJ0134400,homicide,0,0,2017
Monmouth,Shrewsbury Police Department,NJ0134500,homicide,0,0,2017
Monmouth,Lake Como Police Department,NJ0134700,homicide,0,0,2017
Monmouth,Spring Lake Police Department,NJ0134800,homicide,0,0,2017
Monmouth,Spring Lake Heights Police Department,NJ0134900,homicide,0,0,2017
Monmouth,Union Beach Police Department,NJ0135000,homicide,0,0,2017
Monmouth,Wall Township Police Department,NJ0135200,homicide,0,0,2017
Monmouth,Avon-by-the-Sea Police Department,NJ0130600,homicide,0,0,2017
Monmouth,Belmar Police Department,NJ0130700,homicide,0,0,2017
Monmouth,Bradley Beach Police Department,NJ0130800,homicide,0,0,2017
Monmouth,Brielle Police Department,NJ0130900,homicide,0,0,2017
Monmouth,Deal Police Department,NJ0131000,homicide,0,0,2017
Monmouth,Eatontown Police Department,NJ0131100,homicide,0,0,2017
Monmouth,Englishtown Police Department,NJ0131200,homicide,0,0,2017
Monmouth,Fair Haven Police Department,NJ0131300,homicide,0,0,2017
Monmouth,Freehold Police Department,NJ0131500,homicide,0,0,2017
Monmouth,Freehold Township Police Department,NJ0131600,homicide,0,0,2017
Monmouth,Highlands Police Department,NJ0131700,homicide,0,0,2017
Monmouth,Holmdel Township Police Department,NJ0131800,homicide,1,1,2017
Monmouth,Howell Township Police Department,NJ0131900,homicide,0,0,2017
Monmouth,Interlaken Police Department,NJ0132000,homicide,0,0,2017
Monmouth,Keansburg Police Department,NJ0132100,homicide,1,1,2017
Monmouth,Keyport Police Department,NJ0132200,homicide,0,0,2017
Monmouth,Little Silver Police Department,NJ0132300,homicide,0,0,2017
Monmouth,Loch Arbour Police Department,NJ0132400,homicide,0,0,2017
Monmouth,Long Branch Police Department,NJ0132500,homicide,5,5,2017
Monmouth,Manalapan Township Police Department,NJ0132600,homicide,0,0,2017
Monmouth,Asbury Park Police Department,NJ0130300,homicide,2,1,2017
Monmouth,Colts Neck Township Police Department,NJ0130400,homicide,0,0,2017
Monmouth,Atlantic Highlands Police Department,NJ0130500,homicide,0,0,2017
Monmouth,Avon-by-the-Sea Police Department,NJ0130600,homicide,0,0,2017
Monmouth,Belmar Police Department,NJ0130700,homicide,0,0,2017
Monmouth,Bradley Beach Police Department,NJ0130800,homicide,0,0,2017
Monmouth,Brielle Police Department,NJ0130900,homicide,0,0,2017
Monmouth,Deal Police Department,NJ0131000,homicide,0,0,2017
Monmouth,Eatontown Police Department,NJ0131100,homicide,0,0,2017
Monmouth,Englishtown Police Department,NJ0131200,homicide,0,0,2017
Monmouth,Fair Haven Police Department,NJ0131300,homicide,0,0,2017
Monmouth,Freehold Police Department,NJ0131500,homicide,0,0,2017
Monmouth,Freehold Township Police Department,NJ0131600,homicide,0,0,2017
Monmouth,Highlands Police Department,NJ0131700,homicide,0,0,2017
Monmouth,Holmdel Township Police Department,NJ0131800,homicide,1,1,2017
Monmouth,Howell Township Police Department,NJ0131900,homicide,0,0,2017
Monmouth,Interlaken Police Department,NJ0132000,homicide,0,0,2017
Monmouth,Keansburg Police Department,NJ0132100,homicide,1,1,2017
Monmouth,Keyport Police Department,NJ0132200,homicide,0,0,2017
Monmouth,Little Silver Police Department,NJ0132300,homicide,0,0,2017
Monmouth,Aberdeen Township Police Department,NJ0133000,rape,1,1,2017
Monmouth,Aberdeen Township Police Department,NJ0133000,rape-legacy,0,0,2017
Monmouth,Middletown Township Police Department,NJ0133100,rape,3,1,2017
Monmouth,Middletown Township Police Department,NJ0133100,rape-legacy,0,0,2017
Monmouth,Monmouth Beach Police Department,NJ0133300,rape,0,0,2017
Monmouth,Monmouth Beach Police Department,NJ0133300,rape-legacy,0,0,2017
Monmouth,Neptune Township Police Department,NJ0133400,rape,5,1,2017
Monmouth,Neptune Township Police Department,NJ0133400,rape-legacy,0,0,2017
Monmouth,Neptune City Police Department,NJ0133500,rape,1,1,2017
Monmouth,Neptune City Police Department,NJ0133500,rape-legacy,0,0,2017
Monmouth,Tinton Falls Police Department,NJ0133600,rape,0,0,2017
Monmouth,Tinton Falls Police Department,NJ0133600,rape-legacy,0,0,2017
Monmouth,"Ocean Township, Monmouth County Police Department",NJ0133700,rape,3,2,2017
Monmouth,"Ocean Township, Monmouth County Police Department",NJ0133700,rape-legacy,0,0,2017
Monmouth,Oceanport Police Department,NJ0133800,rape,2,0,2017
Monmouth,Oceanport Police Department,NJ0133800,rape-legacy,0,0,2017
Monmouth,Hazlet Township Police Department,NJ0133900,rape,3,3,2017
Monmouth,Hazlet Township Police Department,NJ0133900,rape-legacy,0,0,2017
Monmouth,Red Bank Police Department,NJ0134000,rape,5,1,2017
Monmouth,Red Bank Police Department,NJ0134000,rape-legacy,0,0,2017
Monmouth,Wall Township Police Department,NJ0135200,rape,0,1,2017
Monmouth,Wall Township Police Department,NJ0135200,rape-legacy,0,0,2017
Monmouth,West Long Branch Police Department,NJ0135300,rape,2,2,2017
Monmouth,West Long Branch Police Department,NJ0135300,rape-legacy,0,0,2017
Monmouth,Monmouth University,NJ013559E,rape,3,0,2017
Monmouth,Monmouth University,NJ013559E,rape-legacy,0,0,2017
Monmouth,Brookdale Community College,NJ0135600,rape,1,0,2017
Monmouth,Brookdale Community College,NJ0135600,rape-legacy,0,0,2017
Monmouth,State Police: Monmouth County,NJ013SP00,rape,2,0,2017
Monmouth,State Police: Monmouth County,NJ013SP00,rape-legacy,0,0,2017
Morris,Boonton Police Department,NJ0140100,rape,1,1,2017
Morris,Boonton Police Department,NJ0140100,rape-legacy,0,0,2017
Morris,Boonton Township Police Department,NJ0140200,rape,1,0,2017
Morris,Boonton Township Police Department,NJ0140200,rape-legacy,0,0,2017
Morris,Butler Police Department,NJ0140300,rape,1,0,2017
Morris,Butler Police Department,NJ0140300,rape-legacy,0,0,2017
Morris,Chatham Police Department,NJ0140400,rape,0,0,2017
Morris,Chatham Police Department,NJ0140400,rape-legacy,0,0,2017
Morris,Chatham Township Police Department,NJ0140500,rape,0,0,2017
Morris,Chatham Township Police Department,NJ0140500,rape-legacy,0,0,2017
Morris,Mountain Lakes Police Department,NJ0142500,rape,0,0,2017
Morris,Mountain Lakes Police Department,NJ0142500,rape-legacy,0,0,2017
Morris,Mount Arlington Police Department,NJ0142600,rape,0,0,2017
Morris,Mount Arlington Police Department,NJ0142600,rape-legacy,0,0,2017
Morris,Mount Olive Township Police Department,NJ0142700,rape,3,1,2017
Morris,Mount Olive Township Police Department,NJ0142700,rape-legacy,0,0,2017
Morris,Netcong Police Department,NJ0142800,rape,0,0,2017
Morris,Netcong Police Department,NJ0142800,rape-legacy,0,0,2017
Morris,Parsippany-Troy Hills Township Police Department,NJ0142900,rape,7,1,2017
Morris,Parsippany-Troy Hills Township Police Department,NJ0142900,rape-legacy,0,0,2017
Morris,Long Hill Township Police Department,NJ0143000,rape,0,0,2017
Morris,Long Hill Township Police Department,NJ0143000,rape-legacy,0,0,2017
Morris,Pequannock Township Police Department,NJ0143100,rape,0,0,2017
Morris,Pequannock Township Police Department,NJ0143100,rape-legacy,0,0,2017
Morris,Randolph Township Police Department,NJ0143200,rape,0,0,2017
Morris,Randolph Township Police Department,NJ0143200,rape-legacy,0,0,2017
Morris,Riverdale Police Department,NJ0143300,rape,0,0,2017
Morris,Riverdale Police Department,NJ0143300,rape-legacy,0,0,2017
Morris,Rockaway Police Department,NJ0143400,rape,0,0,2017
Morris,Rockaway Police Department,NJ0143400,rape-legacy,0,0,2017
Ocean,Point Pleasant Police Department,NJ0152400,rape,2,3,2017
Ocean,Point Pleasant Police Department,NJ0152400,rape-legacy,0,0,2017
Ocean,Point Pleasant Beach Police Department,NJ0152500,rape,0,0,2017
Ocean,Point Pleasant Beach Police Department,NJ0152500,rape-legacy,0,0,2017
Ocean,Seaside Heights Police Department,NJ0152600,rape,0,0,2017
Ocean,Seaside Heights Police Department,NJ0152600,rape-legacy,0,0,2017
Ocean,Seaside Park Police Department,NJ0152700,rape,1,0,2017
Ocean,Seaside Park Police Department,NJ0152700,rape-legacy,0,0,2017
Ocean,Ship Bottom Police Department,NJ0152800,rape,0,0,2017
Ocean,Ship Bottom Police Department,NJ0152800,rape-legacy,0,0,2017
Ocean,South Toms River Police Department,NJ0152900,rape,0,0,2017
Ocean,South Toms River Police Department,NJ0152900,rape-legacy,0,0,2017
Ocean,Stafford Township Police Department,NJ0153000,rape,1,0,2017
Ocean,Stafford Township Police Department,NJ0153000,rape-legacy,0,0,2017
Ocean,Surf City Police Department,NJ0153100,rape,0,0,2017
Ocean,Surf City Police Department,NJ0153100,rape-legacy,0,0,2017
Ocean,Tuckerton Police Department,NJ0153200,rape,0,0,2017
Ocean,Tuckerton Police Department,NJ0153200,rape-legacy,0,0,2017
Ocean,Barnegat Township Police Department,NJ0153300,rape,1,1,2017
Ocean,Barnegat Township Police Department,NJ0153300,rape-legacy,0,0,2017
Somerset,Green Brook Township Police Department,NJ0180900,rape,1,0,2017
Somerset,Green Brook Township Police Department,NJ0180900,rape-legacy,0,0,2017
Somerset,Hillsborough Township Police Department,NJ0181000,rape,5,0,2017
Somerset,Hillsborough Township Police Department,NJ0181000,rape-legacy,0,0,2017
Somerset,Manville Police Department,NJ0181100,rape,5,1,2017
Somerset,Manville Police Department,NJ0181100,rape-legacy,0,0,2017
Somerset,Montgomery Township Police Department,NJ0181300,rape,0,0,2017
Somerset,Montgomery Township Police Department,NJ0181300,rape-legacy,0,0,2017
Somerset,North Plainfield Police Department,NJ0181400,rape,6,0,2017
Somerset,North Plainfield Police Department,NJ0181400,rape-legacy,0,0,2017
Somerset,Peapack and Gladstone Police Department,NJ0181500,rape,0,0,2017
Somerset,Peapack and Gladstone Police Department,NJ0181500,rape-legacy,0,0,2017
Somerset,Raritan Police Department,NJ0181600,rape,0,0,2017
Somerset,Raritan Police Department,NJ0181600,rape-legacy,0,0,2017
Somerset,Somerville Police Department,NJ0181800,rape,0,0,2017
Somerset,Somerville Police Department,NJ0181800,rape-legacy,0,0,2017
Somerset,South Bound Brook Police Department,NJ0181900,rape,1,0,2017
Somerset,South Bound Brook Police Department,NJ0181900,rape-legacy,0,0,2017
Somerset,Warren Township Police Department,NJ0182000,rape,1,0,2017
Somerset,Warren Township Police Department,NJ0182000,rape-legacy,0,0,2017
Warren,Pohatcong Township Police Department,NJ0212000,rape,0,0,2017
Warren,Pohatcong Township Police Department,NJ0212000,rape-legacy,0,0,2017
Warren,Washington Police Department,NJ0212100,rape,0,0,2017
Warren,Washington Police Department,NJ0212100,rape-legacy,0,0,2017
Warren,"Washington Township, Warren County Police Department",NJ0212200,rape,0,0,2017
Warren,"Washington Township, Warren County Police Department",NJ0212200,rape-legacy,0,0,2017
Warren,State Police: Warren County,NJ021SP00,rape,1,1,2017
Warren,State Police: Warren County,NJ021SP00,rape-legacy,0,0,2017
Essex,Newark Police Department,NJNPD0000,rape,116,11,2017
Essex,Newark Police Department,NJNPD0000,rape-legacy,0,0,2017
Bergen,Palisades Interstate Parkway,NJNPIPP00,rape,0,0,2017
Bergen,Palisades Interstate Parkway,NJNPIPP00,rape-legacy,0,0,2017
,Port Authority of New York and New Jersey,NJNYPOA00,rape,0,0,2017
,Port Authority of New York and New Jersey,NJNYPOA00,rape-legacy,0,0,2017
Atlantic,Atlantic County Sheriff's Office,NJ0010000,rape,0,0,2017
Atlantic,Atlantic County Sheriff's Office,NJ0010000,rape-legacy,0,0,2017
Atlantic,Absecon Police Department,NJ0010100,rape,2,0,2017
Atlantic,Absecon Police Department,NJ0010100,rape-legacy,0,0,2017
Atlantic,Atlantic City Police Department,NJ0010200,rape,24,6,2017
Atlantic,Atlantic City Police Department,NJ0010200,rape-legacy,0,0,2017
Bergen,Oakland Police Department,NJ0024200,rape,0,0,2017
Bergen,Oakland Police Department,NJ0024200,rape-legacy,0,0,2017
Bergen,Old Tappan Police Department,NJ0024300,rape,0,0,2017
Bergen,Old Tappan Police Department,NJ0024300,rape-legacy,0,0,2017
Bergen,Oradell Police Department,NJ0024400,rape,1,1,2017
Bergen,Oradell Police Department,NJ0024400,rape-legacy,0,0,2017
Bergen,Palisades Park Police Department,NJ0024500,rape,0,0,2017
Bergen,Palisades Park Police Department,NJ0024500,rape-legacy,0,0,2017
Bergen,Paramus Police Department,NJ0024600,rape,0,0,2017
Bergen,Paramus Police Department,NJ0024600,rape-legacy,0,0,2017
Bergen,Park Ridge Police Department,NJ0024700,rape,0,0,2017
Bergen,Park Ridge Police Department,NJ0024700,rape-legacy,0,0,2017
Bergen,Ramsey Police Department,NJ0024800,rape,0,0,2017
Bergen,Ramsey Police Department,NJ0024800,rape-legacy,0,0,2017
Bergen,Ridgefield Police Department,NJ0024900,rape,0,0,2017
Bergen,Ridgefield Police Department,NJ0024900,rape-legacy,0,0,2017
Bergen,Ridgefield Park Police Department,NJ0025000,rape,0,0,2017
Bergen,Ridgefield Park Police Department,NJ0025000,rape-legacy,0,0,2017
Bergen,Ridgewood Police Department,NJ0025100,rape,1,1,2017
Bergen,Ridgewood Police Department,NJ0025100,rape-legacy,0,0,2017
Camden,Haddon Township Police Department,NJ0041600,rape,2,0,2017
Camden,Haddon Township Police Department,NJ0041600,rape-legacy,0,0,2017
Camden,Haddonfield Police Department,NJ0041700,rape,0,0,2017
Camden,Haddonfield Police Department,NJ0041700,rape-legacy,0,0,2017
Camden,Haddon Heights Police Department,NJ0041800,rape,0,0,2017
Camden,Haddon Heights Police Department,NJ0041800,rape-legacy,0,0,2017
Camden,Hi-Nella Police Department,NJ0041900,rape,0,0,2017
Camden,Hi-Nella Police Department,NJ0041900,rape-legacy,0,0,2017
Camden,Laurel Springs Police Department,NJ0042000,rape,0,0,2017
Camden,Laurel Springs Police Department,NJ0042000,rape-legacy,0,0,2017
Camden,Lawnside Police Department,NJ0042100,rape,0,0,2017
Camden,Lawnside Police Department,NJ0042100,rape-legacy,0,0,2017
Camden,Lindenwold Police Department,NJ0042200,rape,13,6,2017
Camden,Lindenwold Police Department,NJ0042200,rape-legacy,0,0,2017
Camden,Magnolia Police Department,NJ0042300,rape,0,0,2017
Camden,Magnolia Police Department,NJ0042300,rape-legacy,0,0,2017
Camden,Merchantville Police Department,NJ0042400,rape,0,1,2017
Camden,Merchantville Police Department,NJ0042400,rape-legacy,0,0,2017
Camden,Mount Ephraim Police Department,NJ0042500,rape,0,1,2017
Camden,Mount Ephraim Police Department,NJ0042500,rape-legacy,0,0,2017
Gloucester,"Washington Township, Gloucester County Police Department",NJ0081800,rape,4,4,2017
Gloucester,"Washington Township, Gloucester County Police Department",NJ0081800,rape-legacy,0,0,2017
Gloucester,Wenonah Police Department,NJ0081900,rape,0,0,2017
Gloucester,Wenonah Police Department,NJ0081900,rape-legacy,0,0,2017
Gloucester,West Deptford Township Police Department,NJ0082000,rape,1,0,2017
Gloucester,West Deptford Township Police Department,NJ0082000,rape-legacy,0,0,2017
Gloucester,Westville Police Department,NJ0082100,rape,1,1,2017
Gloucester,Westville Police Department,NJ0082100,rape-legacy,0,0,2017
Gloucester,Woodbury Police Department,NJ0082200,rape,0,0,2017
Gloucester,Woodbury Police Department,NJ0082200,rape-legacy,0,0,2017
Gloucester,Woodbury Heights Police Department,NJ0082300,rape,0,0,2017
Gloucester,Woodbury Heights Police Department,NJ0082300,rape-legacy,0,0,2017
Gloucester,Woolwich Township Police Department,NJ0082400,rape,0,0,2017
Gloucester,Woolwich Township Police Department,NJ0082400,rape-legacy,0,0,2017
Gloucester,Rowan University,NJ0082600,rape,3,3,2017
Gloucester,Rowan University,NJ0082600,rape-legacy,0,0,2017
Gloucester,State Police: Gloucester County,NJ008SP00,rape,0,0,2017
Gloucester,State Police: Gloucester County,NJ008SP00,rape-legacy,0,0,2017
Hudson,Bayonne Police Department,NJ0090100,rape,11,2,2017
Hudson,Bayonne Police Department,NJ0090100,rape-legacy,0,0,2017
Monmouth,Highlands Police Department,NJ0131700,rape,0,0,2017
Monmouth,Highlands Police Department,NJ0131700,rape-legacy,0,0,2017
Monmouth,Holmdel Township Police Department,NJ0131800,rape,5,0,2017
Monmouth,Holmdel Township Police Department,NJ0131800,rape-legacy,0,0,2017
Monmouth,Howell Township Police Department,NJ0131900,rape,6,5,2017
Monmouth,Howell Township Police Department,NJ0131900,rape-legacy,0,0,2017
Monmouth,Interlaken Police Department,NJ0132000,rape,0,0,2017
Monmouth,Interlaken Police Department,NJ0132000,rape-legacy,0,0,2017
Monmouth,Keansburg Police Department,NJ0132100,rape,4,1,2017
Monmouth,Keansburg Police Department,NJ0132100,rape-legacy,0,0,2017
Monmouth,Keyport Police Department,NJ0132200,rape,0,0,2017
Monmouth,Keyport Police Department,NJ0132200,rape-legacy,0,0,2017
Monmouth,Little Silver Police Department,NJ0132300,rape,0,0,2017
Monmouth,Little Silver Police Department,NJ0132300,rape-legacy,0,0,2017
Monmouth,Loch Arbour Police Department,NJ0132400,rape,0,0,2017
Monmouth,Loch Arbour Police Department,NJ0132400,rape-legacy,0,0,2017
Monmouth,Long Branch Police Department,NJ0132500,rape,7,4,2017
Monmouth,Long Branch Police Department,NJ0132500,rape-legacy,0,0,2017
Monmouth,Manalapan Township Police Department,NJ0132600,rape,2,0,2017
Monmouth,Manalapan Township Police Department,NJ0132600,rape-legacy,0,0,2017
Ocean,Tuckerton Police Department,NJ0153200,rape,0,0,2017
Ocean,Tuckerton Police Department,NJ0153200,rape-legacy,0,0,2017
Ocean,Barnegat Township Police Department,NJ0153300,rape,1,1,2017
Ocean,Barnegat Township Police Department,NJ0153300,rape-legacy,0,0,2017
Ocean,State Police: Ocean County,NJ015SP00,rape,2,1,2017
Ocean,State Police: Ocean County,NJ015SP00,rape-legacy,0,0,2017
Passaic,Bloomingdale Police Department,NJ0160100,rape,0,0,2017
Passaic,Bloomingdale Police Department,NJ0160100,rape-legacy,0,0,2017
Passaic,Clifton Police Department,NJ0160200,rape,8,4,2017
Passaic,Clifton Police Department,NJ0160200,rape-legacy,0,0,2017
Passaic,Haledon Police Department,NJ0160300,rape,0,0,2017
Passaic,Haledon Police Department,NJ0160300,rape-legacy,0,0,2017
Passaic,Hawthorne Police Department,NJ0160400,rape,0,0,2017
Passaic,Hawthorne Police Department,NJ0160400,rape-legacy,0,0,2017
Passaic,Little Falls Township Police Department,NJ0160500,rape,0,0,2017
Passaic,Little Falls Township Police Department,NJ0160500,rape-legacy,0,0,2017
Passaic,North Haledon Police Department,NJ0160600,rape,0,0,2017
Passaic,North Haledon Police Department,NJ0160600,rape-legacy,0,0,2017
Passaic,Passaic Police Department,NJ0160700,rape,10,6,2017
Passaic,Passaic Police Department,NJ0160700,rape-legacy,0,0,2017
Atlantic,Northfield Police Department,NJ0011800,rape,0,0,2017
Atlantic,Northfield Police Department,NJ0011800,rape-legacy,0,0,2017
Atlantic,Pleasantville Police Department,NJ0011900,rape,5,0,2017
Atlantic,Pleasantville Police Department,NJ0011900,rape-legacy,0,0,2017
Atlantic,Somers Point Police Department,NJ0012100,rape,1,0,2017
Atlantic,Somers Point Police Department,NJ0012100,rape-legacy,0,0,2017
Atlantic,Ventnor City Police Department,NJ0012200,rape,0,0,2017
Atlantic,Ventnor City Police Department,NJ0012200,rape-legacy,0,0,2017
Atlantic,Stockton University,NJ0012400,rape,4,0,2017
Atlantic,Stockton University,NJ0012400,rape-legacy,0,0,2017
Atlantic,State Police: Atlantic County,NJ001SP00,rape,5,0,2017
Atlantic,State Police: Atlantic County,NJ001SP00,rape-legacy,0,0,2017
Bergen,Bergen County Sheriff's Office,NJ0020000,rape,4,2,2017
Bergen,Bergen County Sheriff's Office,NJ0020000,rape-legacy,0,0,2017
Bergen,Allendale Police Department,NJ0020100,rape,0,0,2017
Bergen,Allendale Police Department,NJ0020100,rape-legacy,0,0,2017
Bergen,Alpine Police Department,NJ0020200,rape,0,0,2017
Bergen,Alpine Police Department,NJ0020200,rape-legacy,0,0,2017
Bergen,Bergenfield Police Department,NJ0020300,rape,0,0,2017
Bergen,Bergenfield Police Department,NJ0020300,rape-legacy,0,0,2017
Camden,Haddonfield Police Department,NJ0041700,rape,0,0,2017
